  Seconds   Minutes     Hours  Type,Sub,Chan,Num,Aux
   19.938,  0.33229,0.0055382,     N,    0,    0,    0,
   20.523,  0.34206,0.0057010,     N,    0,    0,    0,
   20.891,  0.34818,0.0058030,     S,    0,    0,    0,
   21.539,  0.35898,0.0059831,     N,    0,    0,    0,
   22.078,  0.36797,0.0061328,     N,    0,    0,    0,
   22.602,  0.37669,0.0062782,     N,    0,    0,    0,
   23.133,  0.38555,0.0064258,     N,    0,    0,    0,
   23.648,  0.39414,0.0065690,     N,    0,    0,    0,
   24.172,  0.40286,0.0067144,     N,    0,    0,    0,
   24.695,  0.41159,0.0068598,     N,    0,    0,    0,
   25.211,  0.42018,0.0070030,     N,    0,    0,    0,
   25.727,  0.42878,0.0071463,     N,    0,    0,    0,
   26.242,  0.43737,0.0072895,     N,    0,    0,    0,
   26.750,  0.44583,0.0074306,     N,    0,    0,    0,
   27.281,  0.45469,0.0075781,     N,    0,    0,    0,
   27.742,  0.46237,0.0077062,     N,    0,    0,    0,
   28.305,  0.47174,0.0078624,     N,    0,    0,    0,
   28.703,  0.47839,0.0079731,     S,    0,    0,    0,
   29.320,  0.48867,0.0081445,     N,    0,    0,    0,
   29.836,  0.49727,0.0082878,     N,    0,    0,    0,
   30.352,  0.50586,0.0084310,     N,    0,    0,    0,
   30.867,  0.51445,0.0085742,     N,    0,    0,    0,
   31.375,  0.52292,0.0087153,     N,    0,    0,    0,
   31.883,  0.53138,0.0088563,     N,    0,    0,    0,
   32.398,  0.53997,0.0089996,     N,    0,    0,    0,
   32.914,  0.54857,0.0091428,     N,    0,    0,    0,
   33.375,  0.55625,0.0092708,     N,    0,    0,    0,
   33.930,  0.56549,0.0094249,     N,    0,    0,    0,
   34.320,  0.57201,0.0095334,     S,    0,    0,    0,
   34.938,  0.58229,0.0097049,     N,    0,    0,    0,
   35.453,  0.59089,0.0098481,     N,    0,    0,    0,
   35.969,  0.59948,0.0099913,     N,    0,    0,    0,
   36.484,  0.60807,0.0101345,     N,    0,    0,    0,
   36.992,  0.61654,0.0102756,     N,    0,    0,    0,
   37.508,  0.62513,0.0104188,     N,    0,    0,    0,
   38.016,  0.63359,0.0105599,     N,    0,    0,    0,
   38.523,  0.64206,0.0107010,     N,    0,    0,    0,
   39.008,  0.65013,0.0108355,     N,    0,    0,    0,
   39.539,  0.65898,0.0109831,     N,    0,    0,    0,
   39.953,  0.66589,0.0110981,     S,    0,    0,    0,
   40.555,  0.67591,0.0112652,     N,    0,    0,    0,
   40.922,  0.68203,0.0113672,     S,    0,    0,    0,
   41.531,  0.69219,0.0115365,     N,    0,    0,    0,
   42.070,  0.70117,0.0116862,     N,    0,    0,    0,
   42.547,  0.70911,0.0118186,     N,    0,    0,    0,
   43.062,  0.71771,0.0119618,     N,    0,    0,    0,
   43.594,  0.72656,0.0121094,     N,    0,    0,    0,
   43.953,  0.73255,0.0122092,     S,    0,    0,    0,
   44.570,  0.74284,0.0123806,     N,    0,    0,    0,
   45.117,  0.75195,0.0125326,     N,    0,    0,    0,
   45.633,  0.76055,0.0126758,     N,    0,    0,    0,
   46.141,  0.76901,0.0128168,     N,    0,    0,    0,
   46.656,  0.77760,0.0129601,     N,    0,    0,    0,
   47.172,  0.78620,0.0131033,     N,    0,    0,    0,
   47.578,  0.79297,0.0132161,     S,    0,    0,    0,
   48.188,  0.80312,0.0133854,     N,    0,    0,    0,
   48.703,  0.81172,0.0135286,     N,    0,    0,    0,
   49.211,  0.82018,0.0136697,     N,    0,    0,    0,
   49.727,  0.82878,0.0138129,     N,    0,    0,    0,
   50.234,  0.83724,0.0139540,     N,    0,    0,    0,
   50.742,  0.84570,0.0140951,     N,    0,    0,    0,
   51.258,  0.85430,0.0142383,     N,    0,    0,    0,
   51.766,  0.86276,0.0143793,     N,    0,    0,    0,
   52.164,  0.86940,0.0144900,     S,    0,    0,    0,
   52.781,  0.87969,0.0146615,     N,    0,    0,    0,
   53.297,  0.88828,0.0148047,     N,    0,    0,    0,
   53.812,  0.89687,0.0149479,     N,    0,    0,    0,
   54.320,  0.90534,0.0150890,     N,    0,    0,    0,
   54.836,  0.91393,0.0152322,     N,    0,    0,    0,
   55.344,  0.92240,0.0153733,     N,    0,    0,    0,
   55.859,  0.93099,0.0155165,     N,    0,    0,    0,
   56.242,  0.93737,0.0156228,     S,    0,    0,    0,
   56.859,  0.94766,0.0157943,     N,    0,    0,    0,
   57.375,  0.95625,0.0159375,     N,    0,    0,    0,
   57.883,  0.96471,0.0160786,     N,    0,    0,    0,
   58.398,  0.97331,0.0162218,     N,    0,    0,    0,
   58.906,  0.98177,0.0163628,     N,    0,    0,    0,
   59.422,  0.99036,0.0165061,     N,    0,    0,    0,
   59.930,  0.99883,0.0166471,     N,    0,    0,    0,
   60.438,  1.00729,0.0167882,     N,    0,    0,    0,
   60.891,  1.01484,0.0169141,     N,    0,    0,    0,
   61.461,  1.02435,0.0170725,     N,    0,    0,    0,
   61.820,  1.03034,0.0171723,     S,    0,    0,    0,
   62.344,  1.03906,0.0173177,     N,    0,    0,    0,
   62.703,  1.04505,0.0174175,     S,    0,    0,    0,
   63.289,  1.05482,0.0175803,     N,    0,    0,    0,
   63.859,  1.06432,0.0177387,     N,    0,    0,    0,
   64.375,  1.07292,0.0178819,     N,    0,    0,    0,
   64.883,  1.08138,0.0180230,     N,    0,    0,    0,
   65.383,  1.08971,0.0181619,     N,    0,    0,    0,
   65.906,  1.09844,0.0183073,     N,    0,    0,    0,
   66.258,  1.10430,0.0184049,     S,    0,    0,    0,
   66.867,  1.11445,0.0185742,     N,    0,    0,    0,
   67.422,  1.12370,0.0187283,     N,    0,    0,    0,
   67.945,  1.13242,0.0188737,     N,    0,    0,    0,
   68.375,  1.13958,0.0189931,     S,    0,    0,    0,
   68.969,  1.14948,0.0191580,     N,    0,    0,    0,
   69.492,  1.15820,0.0193034,     N,    0,    0,    0,
   70.000,  1.16667,0.0194444,     N,    0,    0,    0,
   70.516,  1.17526,0.0195877,     N,    0,    0,    0,
   71.000,  1.18333,0.0197222,     N,    0,    0,    0,
   71.547,  1.19245,0.0198741,     N,    0,    0,    0,
   71.922,  1.19870,0.0199783,     S,    0,    0,    0,
   72.555,  1.20924,0.0201541,     N,    0,    0,    0,
   73.102,  1.21836,0.0203060,     N,    0,    0,    0,
   73.625,  1.22708,0.0204514,     N,    0,    0,    0,
   74.086,  1.23477,0.0205794,     N,    0,    0,    0,
   74.664,  1.24440,0.0207400,     N,    0,    0,    0,
   75.023,  1.25039,0.0208398,     V,    0,    0,    0,
   75.602,  1.26003,0.0210004,     N,    0,    0,    0,
   76.188,  1.26979,0.0211632,     N,    0,    0,    0,
   76.680,  1.27799,0.0212999,     N,    0,    0,    0,
   77.242,  1.28737,0.0214562,     N,    0,    0,    0,
   77.594,  1.29323,0.0215538,     S,    0,    0,    0,
   78.219,  1.30365,0.0217274,     N,    0,    0,    0,
   78.797,  1.31328,0.0218880,     N,    0,    0,    0,
   79.328,  1.32214,0.0220356,     N,    0,    0,    0,
   79.859,  1.33099,0.0221832,     N,    0,    0,    0,
   80.352,  1.33919,0.0223199,     N,    0,    0,    0,
   80.914,  1.34857,0.0224761,     N,    0,    0,    0,
   81.289,  1.35482,0.0225803,     S,    0,    0,    0,
   81.945,  1.36576,0.0227626,     N,    0,    0,    0,
   82.484,  1.37474,0.0229123,     N,    0,    0,    0,
   83.016,  1.38359,0.0230599,     N,    0,    0,    0,
   83.539,  1.39232,0.0232053,     N,    0,    0,    0,
   84.070,  1.40117,0.0233529,     N,    0,    0,    0,
   84.594,  1.40990,0.0234983,     N,    0,    0,    0,
   85.102,  1.41836,0.0236393,     N,    0,    0,    0,
   85.641,  1.42734,0.0237891,     N,    0,    0,    0,
   86.062,  1.43437,0.0239063,     S,    0,    0,    0,
   86.688,  1.44479,0.0240799,     N,    0,    0,    0,
   87.062,  1.45104,0.0241840,     V,    0,    0,    0,
   87.648,  1.46081,0.0243468,     N,    0,    0,    0,
   88.219,  1.47031,0.0245052,     N,    0,    0,    0,
   88.750,  1.47917,0.0246528,     N,    0,    0,    0,
   89.281,  1.48802,0.0248003,     N,    0,    0,    0,
   89.805,  1.49674,0.0249457,     N,    0,    0,    0,
   90.320,  1.50534,0.0250890,     N,    0,    0,    0,
   90.797,  1.51328,0.0252214,     N,    0,    0,    0,
   91.359,  1.52266,0.0253776,     N,    0,    0,    0,
   91.734,  1.52891,0.0254818,     S,    0,    0,    0,
   92.367,  1.53945,0.0256576,     N,    0,    0,    0,
   92.906,  1.54844,0.0258073,     N,    0,    0,    0,
   93.422,  1.55703,0.0259505,     N,    0,    0,    0,
   93.938,  1.56563,0.0260937,     N,    0,    0,    0,
   94.453,  1.57422,0.0262370,     N,    0,    0,    0,
   94.969,  1.58281,0.0263802,     N,    0,    0,    0,
   95.461,  1.59102,0.0265169,     N,    0,    0,    0,
   96.000,  1.60000,0.0266667,     N,    0,    0,    0,
   96.406,  1.60677,0.0267795,     S,    0,    0,    0,
   97.008,  1.61680,0.0269466,     N,    0,    0,    0,
   97.375,  1.62292,0.0270486,     S,    0,    0,    0,
   97.984,  1.63307,0.0272179,     N,    0,    0,    0,
   98.531,  1.64219,0.0273698,     N,    0,    0,    0,
   99.047,  1.65078,0.0275130,     N,    0,    0,    0,
   99.555,  1.65924,0.0276541,     N,    0,    0,    0,
  100.070,  1.66784,0.0277973,     N,    0,    0,    0,
  100.578,  1.67630,0.0279384,     N,    0,    0,    0,
  101.086,  1.68477,0.0280794,     N,    0,    0,    0,
  101.602,  1.69336,0.0282227,     N,    0,    0,    0,
  102.070,  1.70117,0.0283529,     V,    0,    0,    0,
  102.617,  1.71029,0.0285048,     N,    0,    0,    0,
  103.055,  1.71758,0.0286263,     N,    0,    0,    0,
  103.641,  1.72734,0.0287891,     N,    0,    0,    0,
  104.008,  1.73346,0.0288911,     V,    0,    0,    0,
  104.594,  1.74323,0.0290538,     N,    0,    0,    0,
  105.156,  1.75260,0.0292101,     N,    0,    0,    0,
  105.672,  1.76120,0.0293533,     N,    0,    0,    0,
  106.180,  1.76966,0.0294944,     N,    0,    0,    0,
  106.695,  1.77826,0.0296376,     N,    0,    0,    0,
  107.078,  1.78464,0.0297439,     S,    0,    0,    0,
  107.695,  1.79492,0.0299154,     N,    0,    0,    0,
  108.211,  1.80352,0.0300586,     N,    0,    0,    0,
  108.727,  1.81211,0.0302018,     N,    0,    0,    0,
  109.234,  1.82057,0.0303429,     N,    0,    0,    0,
  109.742,  1.82904,0.0304839,     N,    0,    0,    0,
  110.258,  1.83763,0.0306272,     N,    0,    0,    0,
  110.766,  1.84609,0.0307682,     N,    0,    0,    0,
  111.273,  1.85456,0.0309093,     N,    0,    0,    0,
  111.773,  1.86289,0.0310482,     N,    0,    0,    0,
  112.297,  1.87161,0.0311936,     N,    0,    0,    0,
  112.688,  1.87813,0.0313021,     S,    0,    0,    0,
  113.312,  1.88854,0.0314757,     N,    0,    0,    0,
  113.836,  1.89727,0.0316211,     N,    0,    0,    0,
  114.352,  1.90586,0.0317643,     N,    0,    0,    0,
  114.867,  1.91445,0.0319076,     N,    0,    0,    0,
  115.383,  1.92305,0.0320508,     N,    0,    0,    0,
  115.906,  1.93177,0.0321962,     N,    0,    0,    0,
  116.422,  1.94036,0.0323394,     N,    0,    0,    0,
  116.930,  1.94883,0.0324805,     N,    0,    0,    0,
  117.375,  1.95625,0.0326042,     N,    0,    0,    0,
  117.961,  1.96602,0.0327669,     N,    0,    0,    0,
  118.320,  1.97201,0.0328668,     V,    0,    0,    0,
  118.891,  1.98151,0.0330252,     N,    0,    0,    0,
  119.461,  1.99102,0.0331836,     N,    0,    0,    0,
  119.984,  1.99974,0.0333290,     N,    0,    0,    0,
  120.500,  2.00833,0.0334722,     N,    0,    0,    0,
  121.008,  2.01680,0.0336133,     N,    0,    0,    0,
  121.531,  2.02552,0.0337587,     N,    0,    0,    0,
  121.898,  2.03164,0.0338607,     S,    0,    0,    0,
  122.531,  2.04219,0.0340365,     N,    0,    0,    0,
  123.055,  2.05091,0.0341819,     N,    0,    0,    0,
  123.578,  2.05964,0.0343273,     N,    0,    0,    0,
  124.094,  2.06823,0.0344705,     N,    0,    0,    0,
  124.617,  2.07695,0.0346159,     N,    0,    0,    0,
  125.133,  2.08555,0.0347591,     N,    0,    0,    0,
  125.656,  2.09427,0.0349045,     N,    0,    0,    0,
  126.180,  2.10299,0.0350499,     N,    0,    0,    0,
  126.625,  2.11042,0.0351736,     N,    0,    0,    0,
  127.219,  2.12031,0.0353385,     N,    0,    0,    0,
  127.586,  2.12643,0.0354405,     V,    0,    0,    0,
  128.172,  2.13620,0.0356033,     N,    0,    0,    0,
  128.742,  2.14570,0.0357617,     N,    0,    0,    0,
  129.266,  2.15443,0.0359071,     N,    0,    0,    0,
  129.789,  2.16315,0.0360525,     N,    0,    0,    0,
  130.289,  2.17148,0.0361914,     N,    0,    0,    0,
  130.820,  2.18034,0.0363390,     N,    0,    0,    0,
  131.211,  2.18685,0.0364475,     S,    0,    0,    0,
  131.828,  2.19714,0.0366189,     N,    0,    0,    0,
  132.352,  2.20586,0.0367643,     N,    0,    0,    0,
  132.867,  2.21445,0.0369076,     N,    0,    0,    0,
  133.383,  2.22305,0.0370508,     N,    0,    0,    0,
  133.891,  2.23151,0.0371918,     N,    0,    0,    0,
  134.406,  2.24010,0.0373351,     N,    0,    0,    0,
  134.922,  2.24870,0.0374783,     N,    0,    0,    0,
  135.430,  2.25716,0.0376194,     N,    0,    0,    0,
  135.820,  2.26367,0.0377279,     S,    0,    0,    0,
  136.344,  2.27240,0.0378733,     N,    0,    0,    0,
  136.742,  2.27904,0.0379839,     S,    0,    0,    0,
  137.375,  2.28958,0.0381597,     N,    0,    0,    0,
  137.945,  2.29909,0.0383181,     N,    0,    0,    0,
  138.469,  2.30781,0.0384635,     N,    0,    0,    0,
  138.992,  2.31654,0.0386089,     N,    0,    0,    0,
  139.508,  2.32513,0.0387522,     N,    0,    0,    0,
  140.023,  2.33372,0.0388954,     N,    0,    0,    0,
  140.539,  2.34232,0.0390386,     N,    0,    0,    0,
  141.055,  2.35091,0.0391819,     N,    0,    0,    0,
  141.500,  2.35833,0.0393056,     N,    0,    0,    0,
  142.086,  2.36810,0.0394683,     N,    0,    0,    0,
  142.461,  2.37435,0.0395725,     S,    0,    0,    0,
  143.086,  2.38477,0.0397461,     N,    0,    0,    0,
  143.625,  2.39375,0.0398958,     N,    0,    0,    0,
  144.102,  2.40169,0.0400282,     V,    0,    0,    0,
  144.664,  2.41107,0.0401845,     N,    0,    0,    0,
  145.188,  2.41979,0.0403299,     N,    0,    0,    0,
  145.703,  2.42839,0.0404731,     N,    0,    0,    0,
  146.219,  2.43698,0.0406163,     N,    0,    0,    0,
  146.742,  2.44570,0.0407617,     N,    0,    0,    0,
  147.258,  2.45430,0.0409049,     N,    0,    0,    0,
  147.781,  2.46302,0.0410503,     N,    0,    0,    0,
  148.297,  2.47161,0.0411936,     N,    0,    0,    0,
  148.820,  2.48034,0.0413390,     N,    0,    0,    0,
  149.250,  2.48750,0.0414583,     S,    0,    0,    0,
  149.867,  2.49779,0.0416298,     N,    0,    0,    0,
  150.234,  2.50391,0.0417318,     V,    0,    0,    0,
  150.836,  2.51393,0.0418989,     N,    0,    0,    0,
  151.406,  2.52344,0.0420573,     N,    0,    0,    0,
  151.938,  2.53229,0.0422049,     N,    0,    0,    0,
  152.391,  2.53984,0.0423307,     N,    0,    0,    0,
  152.992,  2.54987,0.0424978,     N,    0,    0,    0,
  153.516,  2.55859,0.0426432,     N,    0,    0,    0,
  154.039,  2.56732,0.0427886,     N,    0,    0,    0,
  154.484,  2.57474,0.0429123,     S,    0,    0,    0,
  155.094,  2.58490,0.0430816,     N,    0,    0,    0,
  155.453,  2.59089,0.0431814,     V,    0,    0,    0,
  156.023,  2.60039,0.0433398,     N,    0,    0,    0,
  156.625,  2.61042,0.0435069,     N,    0,    0,    0,
  157.156,  2.61927,0.0436545,     N,    0,    0,    0,
  157.688,  2.62812,0.0438021,     N,    0,    0,    0,
  158.219,  2.63698,0.0439497,     N,    0,    0,    0,
  158.742,  2.64570,0.0440951,     N,    0,    0,    0,
  159.148,  2.65247,0.0442079,     S,    0,    0,    0,
  159.773,  2.66289,0.0443815,     N,    0,    0,    0,
  160.297,  2.67161,0.0445269,     N,    0,    0,    0,
  160.812,  2.68021,0.0446701,     N,    0,    0,    0,
  161.328,  2.68880,0.0448134,     N,    0,    0,    0,
  161.836,  2.69727,0.0449544,     N,    0,    0,    0,
  162.195,  2.70326,0.0450543,     S,    0,    0,    0,
  162.805,  2.71341,0.0452235,     N,    0,    0,    0,
  163.352,  2.72253,0.0453754,     N,    0,    0,    0,
  163.867,  2.73112,0.0455187,     N,    0,    0,    0,
  164.383,  2.73971,0.0456619,     N,    0,    0,    0,
  164.898,  2.74831,0.0458051,     N,    0,    0,    0,
  165.414,  2.75690,0.0459484,     N,    0,    0,    0,
  165.922,  2.76536,0.0460894,     N,    0,    0,    0,
  166.438,  2.77396,0.0462326,     N,    0,    0,    0,
  166.922,  2.78203,0.0463672,     N,    0,    0,    0,
  167.469,  2.79115,0.0465191,     N,    0,    0,    0,
  167.820,  2.79701,0.0466168,     V,    0,    0,    0,
  168.406,  2.80677,0.0467795,     N,    0,    0,    0,
  168.984,  2.81641,0.0469401,     N,    0,    0,    0,
  169.508,  2.82513,0.0470855,     N,    0,    0,    0,
  170.023,  2.83372,0.0472287,     N,    0,    0,    0,
  170.539,  2.84232,0.0473720,     N,    0,    0,    0,
  170.891,  2.84818,0.0474696,     S,    0,    0,    0,
  171.492,  2.85820,0.0476367,     N,    0,    0,    0,
  171.922,  2.86536,0.0477561,     S,    0,    0,    0,
  172.539,  2.87565,0.0479275,     N,    0,    0,    0,
  173.062,  2.88437,0.0480729,     N,    0,    0,    0,
  173.586,  2.89310,0.0482183,     N,    0,    0,    0,
  174.094,  2.90156,0.0483594,     N,    0,    0,    0,
  174.555,  2.90924,0.0484874,     N,    0,    0,    0,
  175.117,  2.91862,0.0486437,     N,    0,    0,    0,
  175.492,  2.92487,0.0487478,     S,    0,    0,    0,
  176.102,  2.93503,0.0489171,     N,    0,    0,    0,
  176.633,  2.94388,0.0490647,     N,    0,    0,    0,
  177.141,  2.95234,0.0492057,     N,    0,    0,    0,
  177.641,  2.96068,0.0493446,     N,    0,    0,    0,
  178.148,  2.96914,0.0494857,     N,    0,    0,    0,
  178.656,  2.97760,0.0496267,     N,    0,    0,    0,
  179.164,  2.98607,0.0497678,     N,    0,    0,    0,
  179.672,  2.99453,0.0499089,     N,    0,    0,    0,
  180.172,  3.00286,0.0500477,     N,    0,    0,    0,
  180.680,  3.01133,0.0501888,     N,    0,    0,    0,
  181.164,  3.01940,0.0503234,     N,    0,    0,    0,
  181.703,  3.02839,0.0504731,     N,    0,    0,    0,
  182.086,  3.03477,0.0505794,     S,    0,    0,    0,
  182.406,  3.04010,0.0506684,     S,    0,    0,    0,
  182.984,  3.04974,0.0508290,     N,    0,    0,    0,
  183.531,  3.05885,0.0509809,     N,    0,    0,    0,
  184.031,  3.06719,0.0511198,     N,    0,    0,    0,
  184.555,  3.07591,0.0512652,     N,    0,    0,    0,
  184.938,  3.08229,0.0513715,     S,    0,    0,    0,
  185.555,  3.09258,0.0515430,     N,    0,    0,    0,
  186.070,  3.10117,0.0516862,     N,    0,    0,    0,
  186.586,  3.10977,0.0518294,     N,    0,    0,    0,
  187.094,  3.11823,0.0519705,     N,    0,    0,    0,
  187.602,  3.12669,0.0521115,     N,    0,    0,    0,
  188.086,  3.13477,0.0522461,     N,    0,    0,    0,
  188.609,  3.14349,0.0523915,     N,    0,    0,    0,
  188.969,  3.14948,0.0524913,     S,    0,    0,    0,
  189.555,  3.15924,0.0526541,     N,    0,    0,    0,
  189.922,  3.16536,0.0527561,     V,    0,    0,    0,
  190.492,  3.17487,0.0529145,     N,    0,    0,    0,
  191.055,  3.18424,0.0530707,     N,    0,    0,    0,
  191.570,  3.19284,0.0532140,     N,    0,    0,    0,
  192.047,  3.20078,0.0533464,     N,    0,    0,    0,
  192.594,  3.20990,0.0534983,     N,    0,    0,    0,
  192.945,  3.21576,0.0535959,     S,    0,    0,    0,
  193.555,  3.22591,0.0537652,     N,    0,    0,    0,
  194.109,  3.23516,0.0539193,     N,    0,    0,    0,
  194.625,  3.24375,0.0540625,     N,    0,    0,    0,
  195.141,  3.25234,0.0542057,     N,    0,    0,    0,
  195.578,  3.25964,0.0543273,     S,    0,    0,    0,
  196.172,  3.26953,0.0544922,     N,    0,    0,    0,
  196.539,  3.27565,0.0545942,     V,    0,    0,    0,
  197.094,  3.28490,0.0547483,     N,    0,    0,    0,
  197.672,  3.29453,0.0549089,     N,    0,    0,    0,
  198.195,  3.30326,0.0550543,     N,    0,    0,    0,
  198.719,  3.31198,0.0551997,     N,    0,    0,    0,
  199.203,  3.32005,0.0553342,     N,    0,    0,    0,
  199.758,  3.32930,0.0554883,     N,    0,    0,    0,
  200.133,  3.33555,0.0555924,     S,    0,    0,    0,
  200.781,  3.34635,0.0557726,     N,    0,    0,    0,
  201.320,  3.35534,0.0559223,     N,    0,    0,    0,
  201.852,  3.36419,0.0560699,     N,    0,    0,    0,
  202.375,  3.37292,0.0562153,     N,    0,    0,    0,
  202.875,  3.38125,0.0563542,     N,    0,    0,    0,
  203.422,  3.39036,0.0565061,     N,    0,    0,    0,
  203.805,  3.39674,0.0566124,     S,    0,    0,    0,
  204.156,  3.40260,0.0567101,     S,    0,    0,    0,
  204.711,  3.41185,0.0568641,     N,    0,    0,    0,
  205.344,  3.42240,0.0570399,     N,    0,    0,    0,
  205.875,  3.43125,0.0571875,     N,    0,    0,    0,
  206.406,  3.44010,0.0573351,     N,    0,    0,    0,
  206.930,  3.44883,0.0574805,     N,    0,    0,    0,
  207.461,  3.45768,0.0576280,     N,    0,    0,    0,
  207.930,  3.46549,0.0577582,     N,    0,    0,    0,
  208.516,  3.47526,0.0579210,     N,    0,    0,    0,
  208.875,  3.48125,0.0580208,     V,    0,    0,    0,
  209.484,  3.49141,0.0581901,     N,    0,    0,    0,
  210.055,  3.50091,0.0583485,     N,    0,    0,    0,
  210.594,  3.50990,0.0584983,     N,    0,    0,    0,
  211.125,  3.51875,0.0586458,     N,    0,    0,    0,
  211.625,  3.52708,0.0587847,     N,    0,    0,    0,
  212.188,  3.53646,0.0589410,     N,    0,    0,    0,
  212.578,  3.54297,0.0590495,     S,    0,    0,    0,
  213.234,  3.55391,0.0592318,     N,    0,    0,    0,
  213.773,  3.56289,0.0593815,     N,    0,    0,    0,
  214.305,  3.57174,0.0595291,     N,    0,    0,    0,
  214.836,  3.58060,0.0596766,     N,    0,    0,    0,
  215.359,  3.58932,0.0598220,     N,    0,    0,    0,
  215.883,  3.59805,0.0599674,     N,    0,    0,    0,
  216.406,  3.60677,0.0601128,     N,    0,    0,    0,
  216.797,  3.61328,0.0602214,     S,    0,    0,    0,
  217.430,  3.62383,0.0603971,     N,    0,    0,    0,
  217.961,  3.63268,0.0605447,     N,    0,    0,    0,
  218.477,  3.64128,0.0606879,     N,    0,    0,    0,
  219.000,  3.65000,0.0608333,     N,    0,    0,    0,
  219.516,  3.65859,0.0609766,     N,    0,    0,    0,
  220.031,  3.66719,0.0611198,     N,    0,    0,    0,
  220.547,  3.67578,0.0612630,     N,    0,    0,    0,
  221.062,  3.68438,0.0614063,     N,    0,    0,    0,
  221.586,  3.69310,0.0615516,     N,    0,    0,    0,
  222.102,  3.70169,0.0616949,     N,    0,    0,    0,
  222.617,  3.71029,0.0618381,     N,    0,    0,    0,
  223.133,  3.71888,0.0619813,     N,    0,    0,    0,
  223.570,  3.72617,0.0621029,     N,    0,    0,    0,
  224.172,  3.73620,0.0622700,     N,    0,    0,    0,
  224.531,  3.74219,0.0623698,     V,    0,    0,    0,
  225.141,  3.75234,0.0625391,     N,    0,    0,    0,
  225.695,  3.76159,0.0626931,     N,    0,    0,    0,
  226.219,  3.77031,0.0628385,     N,    0,    0,    0,
  226.734,  3.77891,0.0629818,     N,    0,    0,    0,
  227.250,  3.78750,0.0631250,     N,    0,    0,    0,
  227.766,  3.79609,0.0632682,     N,    0,    0,    0,
  228.281,  3.80469,0.0634115,     N,    0,    0,    0,
  228.797,  3.81328,0.0635547,     N,    0,    0,    0,
  229.312,  3.82187,0.0636979,     N,    0,    0,    0,
  229.820,  3.83034,0.0638390,     N,    0,    0,    0,
  230.297,  3.83828,0.0639714,     N,    0,    0,    0,
  230.852,  3.84753,0.0641254,     N,    0,    0,    0,
  231.211,  3.85352,0.0642253,     S,    0,    0,    0,
  231.836,  3.86393,0.0643989,     N,    0,    0,    0,
  232.383,  3.87305,0.0645508,     N,    0,    0,    0,
  232.898,  3.88164,0.0646940,     N,    0,    0,    0,
  233.414,  3.89023,0.0648372,     N,    0,    0,    0,
  233.891,  3.89818,0.0649696,     V,    0,    0,    0,
  234.445,  3.90742,0.0651237,     N,    0,    0,    0,
  234.953,  3.91589,0.0652648,     N,    0,    0,    0,
  235.438,  3.92396,0.0653993,     N,    0,    0,    0,
  235.984,  3.93307,0.0655512,     N,    0,    0,    0,
  236.500,  3.94167,0.0656944,     N,    0,    0,    0,
  237.016,  3.95026,0.0658377,     N,    0,    0,    0,
